4.004063880563028116e-02,-9.004919118243630283e-02,-1.134790419499194236e-01,-9.512793739971645013e-02,-3.694277451928455053e-02,-7.719880169434013839e-02,1.776528370974635868e-02,1.753439100249634675e-02,1.621010929955109814e-01,2.753447354826603632e-01,-1.843448050705716323e-02,2.016154798288058783e-02,6.595311505549461550e-02,-5.399564483021953437e-02,5.399993718320796054e-02,3.936847536585384028e-02,5.696742855045185995e-03,-1.875241365644105540e-01,2.602796792496215872e-01,9.026377920032184476e-02,4.718011677385831187e-02,4.677977830304783091e-02,8.804336530994238963e-02,-1.985419695881648350e-01,-1.614428951900605258e-02,-3.362701808492541966e-01,-7.636400411740569549e-02,-4.061755993274929200e-02,7.746499502608407417e-02,-9.108358166566660197e-02,1.802228133506521834e-01,4.751824168810542953e-02,-4.473728860658292977e-02,7.403975901366877110e-02,-1.096143871231666234e-01,9.339102991218807548e-02,6.956675954566801656e-02,-4.515890247014353598e-02,2.841147879527319148e-02,1.596420896655706134e-01,2.940408508094703374e-02,-9.122536639346415233e-02,4.159660033418192959e-02,-1.395323096273973218e-02,-2.147995314290496727e-01,-9.534767897870469189e-02,5.758647978697131742e-02,-1.084856846896551236e-01,8.337185276634223596e-02,-2.447731789348265088e-02,-5.062518834422628095e-02,-7.728854649179586755e-02,-5.489802832500031288e-02,-8.653009889853921152e-03,-1.808849665252159136e-02,-1.576982862273892116e-01,-3.701441791174096135e-02,-1.803521079511879732e-01,-2.072465889824092605e-02,5.395492653481248624e-01,4.273601539156677426e-02,6.897607838244323997e-02,3.660480126597252526e-01,1.924662799505068023e-01,-8.552258494599615513e-02,-8.981071141096577670e-02,-1.163326206044617422e-01,-4.152827978410530280e-02,2.520547755845701371e-02,-1.661798042865028358e-01,8.471339830956612152e-04,2.845945939867796648e-01,4.457771040564309506e-01,5.227580024497381350e-01,-2.660590993410932303e-01,-1.628839702762758523e-01,-7.644565925677446194e-02,3.144900554610112753e-01,-3.005951011802714401e-01,-1.900985341823870356e-01,-6.420820677027605505e-02,-1.581356566615417514e-01,-3.829982973647884543e-04,-1.710140715620029478e-02,-1.502821142508000418e-01,2.157368662824578620e-01,8.535773975170658778e-02,-4.685440936386123245e-02,-1.493702303780897189e-01,-1.267036348288758385e-01,5.221698192860232957e-02,-1.607269463736638038e-02,9.867667774751068266e-02,-1.641950950686047461e-01,-2.887378135125689971e-01,-1.878989825027674310e-01,-7.829796552406577057e-03,-1.345163868338987781e-02,2.769475202993772200e-02,2.157368662824578620e-01
-4.796156820898850315e-02,-7.326666629044858992e-02,8.710373801946830197e-02,-1.624005315367294533e-01,-2.436880136647819051e-02,-9.326516091476227954e-02,-5.382385138464591823e-02,-9.482326017803710885e-03,2.311776586252263788e-01,-1.553655487751716066e-02,-3.491431948748251191e-02,4.914069905610643843e-04,2.970463130454346623e-01,5.005855471552438096e-02,1.258262571111629924e-01,-8.954048465679545488e-02,3.350898464477895106e-03,-2.389539918349990744e-01,-7.341819853780690019e-02,1.572712533233283916e-01,-6.077746310850873010e-03,5.583216687357643870e-01,6.366281018276176429e-02,-3.305705422736363586e-01,3.237781991764632217e-02,1.484088544100149454e-01,-5.620226579602975031e-02,1.453638835400963836e-01,-9.726728583604206391e-02,1.361407351373976615e-01,8.910613713062129349e-02,-4.510370450253947672e-02,1.262277429379616289e-01,-2.339577715246634812e-02,-2.225647766159310204e-01,2.479435147767853481e-02,-5.043526116005241366e-01,7.312496825172955239e-02,3.506218508125606703e-02,-9.590306576008643391e-02,1.803698343813154008e-03,9.162453225800146206e-02,-6.071433636813842322e-03,-1.019234473044697553e-01,1.292050640915119036e-02,7.783505861026110417e-02,-8.313669046192627421e-02,-9.001957810884796130e-02,-3.389358315619023405e-03,3.297896813155803269e-02,7.611175713373864726e-02,4.800310408684575758e-02,2.912150647164030159e-02,1.131284134235869265e-01,-1.306198577031987551e-02,3.051536042666755932e-01,-3.462909192897879219e-03,-4.802859251122614803e-01,-8.445318013742496299e-02,1.686849050460130783e-01,-4.853819285899209357e-02,-9.394903005238198351e-03,3.321731095636256126e-01,-3.620801936542529520e-02,-4.888658760649278873e-02,-5.664838710907649753e-03,1.093661235909071687e-03,7.326360405375356710e-02,-2.516343661083192060e-02,-6.161763534982284130e-01,3.042729630302702937e-01,2.633414712218397624e-01,4.032009262303661301e-01,6.852606634554708753e-02,-1.592623418482453923e-01,-1.870702063856098663e-01,-7.247918206810870512e-01,3.576370152908630584e-01,7.884602159138672794e-01,4.288617961198439854e-01,2.862042806166937431e-02,-2.018986571220939691e-02,-8.402898569107031257e-02,1.505990840832348299e-01,-1.320130959729884645e-01,4.359182825801601741e-02,4.278578143822971830e-02,-1.589970096984946735e-01,-4.619828451453926454e-02,-1.805276676122759827e-01,1.416246232131148086e-01,-2.449270615494016090e-01,-1.894331909408480952e-02,-2.202704156847635347e-02,-4.174476314771216612e-01,1.867161856094100986e-02,-2.767684268071073928e-01,5.273578733710239386e-02,-1.007506473847110534e-01,4.359182825801601741e-02
-9.565668483093531585e-03,-1.086396786897723815e-01,2.886343762660241175e-01,-1.789433756252835350e-01,-1.213203815126597807e-01,1.452449925457081903e-02,-7.780811273531437755e-02,-3.686963661856453717e-02,-1.116973011906364360e-01,-1.163691246446862948e-02,-6.865573905583513548e-02,-8.455496573970691654e-02,4.575391522290704616e-02,4.182394019886423453e-02,3.667715305456168973e-01,-2.767911111315483064e-01,5.686559162295692221e-02,2.678334344655508570e-01,-2.273915220282559380e-01,-4.785196755255845952e-02,-2.276772795192271992e-01,-6.006481793606652797e-01,-2.910172142265095296e-02,-1.077879042476154736e-01,-4.991400036659196515e-02,5.256881709613350773e-02,-2.880525077982373783e-02,2.230871982941071419e-01,7.750819072354812878e-02,-1.133803707466073257e-01,7.513186298465848734e-02,-1.030634817284140602e-02,-3.511197912045269792e-02,-6.552820391748355455e-02,-8.281163212628267489e-02,-2.984536546107676575e-02,-1.431954682677105128e-01,-4.691131834991181526e-02,-2.434358564832297261e-02,-5.467722557622164969e-02,-4.075381269951742352e-02,-9.704090092972805781e-02,2.095849869531075660e-01,2.912936638292389774e-02,-2.403424075503191037e-02,1.264640350732579299e-01,2.311425617388564169e-02,3.421471521880870004e-02,-2.868092629002436805e-02,-4.101300813912369531e-02,4.113228385606619575e-02,-1.093665984242929712e-01,-8.201432299859312547e-02,-1.035592282604007042e-01,-1.168138735098977754e-01,3.578191771402878807e-01,-1.428239950545266979e-01,-8.217785046098233237e-02,-1.269529440666380266e-02,-1.088656572516504412e-01,1.006644562045483637e-01,-8.557127811444231735e-02,1.004690342900092181e+00,-2.360828737736012789e-02,1.952759126670242928e-01,-5.498713156144677955e-02,2.542574136640633475e-01,3.964893486492156865e-02,-3.968120390049582197e-02,9.949363216854320568e-02,-7.349575695117092911e-02,5.916117723606833384e-02,2.157918244152162712e-01,-7.305678568577528287e-02,-1.160346173570342698e-01,3.285915515598195752e-02,-1.739371992258283844e-02,6.268225443754527060e-01,-3.537864930441146916e-01,-4.462126081117605558e-01,-1.900936090772466919e-02,-1.466746238611850717e-01,-2.922761992906022788e-01,3.886268957540942592e-01,-9.987192280119995547e-02,2.005497017009081895e-01,-8.685537576710562757e-02,1.039176882173441403e-02,-2.544608447599778223e-01,5.323915565079693352e-02,3.460297859307149282e-01,-2.153484089536411294e-01,1.904234807698743370e-01,-1.212643562540946657e-01,-2.802988965915176878e-01,-3.145075539971446676e-02,2.073125021022313164e-01,2.202405366170415157e-01,2.622846530352175298e-01,2.005497017009081895e-01
-2.411703563970193920e-02,-1.453258349116962889e-01,7.585404004499215688e-03,5.222418936309695253e-02,-4.522224742696032140e-02,4.263258413220467891e-02,-6.647335432764052421e-02,-1.854171459396361521e-02,-8.915524483842798831e-02,6.395794671453278180e-02,-5.763254721113279105e-02,-5.017157916140476542e-02,2.484917470221202629e-02,-7.083097475158570133e-02,4.368141273838791611e-02,2.649178985832848499e-01,-4.492260794322447404e-02,1.545525441752415297e-01,-2.354958693535328385e-01,-1.466442974506156072e-01,-1.018285499030364694e-01,-1.019035835610937191e-01,-1.143682397860449063e-01,3.940483040323624619e-01,-5.696766391871291302e-02,4.509828779004827065e-02,-7.288561196591036850e-02,-2.518111298484337346e-01,1.689380789791916360e-01,4.306430500454679414e-03,-7.058723056239163407e-02,-3.468409040118936026e-02,-1.717897596607165511e-01,-4.363772008014001058e-02,2.513626714506891208e-02,-9.593327283476872636e-02,2.375368574668735022e-01,5.038298927980381509e-02,5.501013798363181030e-04,-2.948737646406520210e-02,-4.551154867504911272e-02,-1.432889788822045742e-02,-5.723552073107162491e-02,-2.819599274316595891e-02,-7.590692420391223494e-02,4.106233183429786049e-02,-2.521667767663045290e-02,1.932246273656681168e-01,8.363066875205854567e-02,-2.393648678936242252e-02,-3.565543605120633508e-01,-1.315187221867237730e-02,-4.936490644532071786e-03,-6.849751407225478095e-02,-1.542919174888386993e-02,1.103934573494261273e-01,-6.795043400930951549e-02,3.927669439594571044e-01,3.893042886192396579e-04,2.105625241544852033e-01,-1.918573882673723363e-01,-3.933366791889970904e-02,2.658405581774758164e-01,-5.515692645420845752e-02,-1.221672814731513540e-01,-7.457517826227254287e-02,-1.534697859183311273e-02,-1.397345564866332712e-01,-4.039923646950953351e-02,3.678370005560328004e-01,-1.363930350929362101e-01,2.593024080795278217e-03,4.096397434359655421e-01,-7.716469348231486114e-02,-6.233581906417458296e-02,-3.233305333955230343e-02,-2.092039932275683856e-01,-3.874955610314148591e-01,-1.966814584176809766e-02,-1.171766546609025739e-01,1.580883412098701701e-01,-3.164179801574570905e-02,-1.337549928293231549e-01,2.485100872983374010e-01,7.361428342416827253e-03,1.704978670914482075e-01,1.167038658039571131e-01,3.187571579538789890e-01,-2.134784130464845719e-01,1.574159422938433729e-03,5.240569847167789730e-01,6.530906729698777724e-01,2.306970043177646590e-01,-1.427150132836455532e-01,-2.137421539601933596e-01,-1.266688500174076859e-01,5.701009865896239370e-02,8.779908133530418823e-02,1.384133815534777656e-01,1.704978670914482075e-01
3.043663374574501201e-02,-1.118423142632910122e-01,1.736600318380808194e-01,1.239997103352551838e-02,4.037428970054643407e-02,1.837426094595418780e-01,4.217862137282752527e-02,6.289146489559266362e-02,4.982996724891312207e-02,-1.092910314969384317e-01,4.903996598117762312e-02,2.341810761948737857e-02,3.860344265285336335e-02,6.134803207882012777e-02,-9.725169854358892314e-04,1.608164952273100634e-01,2.287926690891004672e-02,-1.721659540676944433e-01,1.331948026470868851e-01,6.366985169338730891e-04,-1.034212106124012265e-01,-8.608233725734962261e-02,-1.256501989792850951e-02,3.670208719718262014e-01,-7.063804970023974256e-03,8.910052359806558409e-02,2.442401269686327384e-02,-3.255168089406711152e-02,-2.660521689362752018e-01,3.694473717706368843e-02,3.807699220425402042e-02,4.211645994769853268e-02,1.328758028379925515e-01,2.537646776362404571e-02,-4.694932915509574672e-02,4.143527670682238193e-03,9.207493509715139468e-02,-7.253271115862049145e-02,6.390053039508103438e-02,1.787410131148557124e-01,1.046069732452826473e-01,1.166272141177299299e-01,-4.090356087981475430e-02,8.505725068470557093e-02,1.831914495503311410e-02,2.290482091481681748e-01,1.660492212631584363e-01,-5.744645542888598966e-02,2.040640665383954833e-01,1.093352002893945296e-01,-1.323725448513934644e-01,3.117282205447585164e-01,1.324714156205285091e-02,6.687743628192972800e-02,5.128425733378392387e-02,1.204996175088045296e-01,-1.187659129557121912e-02,4.609103490297489225e-02,1.108470383715169302e-02,-6.035371528162704335e-02,5.946947433611414480e-02,6.354594686228053069e-02,2.222735548720957965e-01,4.807103375839855836e-02,6.943288347259050919e-02,-3.698165137842090999e-02,-2.220588511356664380e-02,-2.744897109428428780e-02,6.348599286145066578e-02,-4.870722978741071074e-02,8.421035145403941991e-02,-3.703203988784457140e-02,1.030845414247576614e-01,2.209057706104553542e-01,-1.321003834607099026e-01,-1.808662208701116714e-01,-1.903652591986636222e-01,-9.876592184265022834e-01,6.218218551443420450e-02,-1.242900160742359955e-01,8.596934008297403215e-03,4.346537834018002200e-02,-1.114947775403673375e-01,-1.826691675540660365e-01,-6.520968883348081391e-02,-3.327528315051339058e-01,1.031633066655013448e-01,3.514295208117153568e-01,-6.517791291777494389e-02,-7.823473306401848570e-02,2.072464829988466747e-02,-5.327567321001375200e-02,-5.473796353336445042e-02,-2.886394374082379977e-01,-8.884515301388874464e-01,-7.028792604356805251e-02,1.427826701893453176e-01,-2.116377524044093517e-01,-4.113893986376121470e-02,-3.327528315051339058e-01
2.140963539053101355e-02,-1.286481889326965278e-02,3.804061574909954613e-02,-5.655683988556366171e-02,1.897213444708149149e-02,-1.057499692059868379e-01,8.240043614070889644e-02,9.441976681316643916e-02,2.433912001427969082e-02,-1.470965828029540678e-01,3.952320528684497708e-03,2.683922934270439181e-02,-2.747694745021810048e-02,4.916855711675711255e-02,-1.355458119835080133e-01,6.901179184367924047e-02,-1.530183826320010050e-02,-2.707284160550659652e-02,8.441779022064492544e-03,8.505289468566102880e-04,1.448973848627544136e-01,-5.101597348718051039e-02,2.826586905347888701e-02,2.644882124858818351e-01,1.300422266937717453e-01,-1.677958401553064360e-01,1.845284252006215153e-01,7.910863348245764093e-02,-6.546481056056213665e-02,-3.769314941638762101e-02,-4.699620264074326481e-02,1.931050310440802012e-02,1.049928487932405285e-01,6.210313351363489637e-02,6.466285568677268905e-03,1.391765219641505694e-02,4.588940052841334466e-02,-1.268992337154512817e-01,-3.092987485021500560e-02,-9.155936169453073037e-02,6.526967104825803778e-02,-8.747621179592537585e-04,2.355620467664874471e-02,3.370580860509693466e-02,2.296617594505715246e-02,1.381050928997528127e-01,3.049335263193958534e-01,-2.123669124113447548e-02,6.239368333488037877e-02,3.975084110786879232e-02,-9.611231171711445698e-02,2.719902968272643884e-01,1.230723164499197310e-02,1.576377238175837026e-02,2.468506596784993037e-03,-2.574018113592989668e-02,-2.924554357581063413e-02,-1.129655649487111835e-01,-4.051158817955472641e-02,5.915872669305777438e-03,8.484352090760796661e-02,3.855198552790975453e-02,4.625790934494282414e-02,3.511999117828067118e-02,-3.056515519928386729e-02,1.212146017298525169e-01,-8.268982550425288403e-02,-7.528919176914444789e-02,4.958151742857514616e-02,-3.757091951038039196e-02,3.744861639701041640e-03,-6.467443024654032091e-02,-1.090078533078467915e-01,-1.742921314963104956e-02,-1.097822841510492087e-01,1.849899082262969063e-01,-4.357467356012246218e-01,-1.467989873557709601e-01,-1.503704320932501559e-02,-1.658686123479719277e-01,3.139064344491649533e-02,1.333578210452707538e-02,-2.564318380863328528e-02,-4.131462706294206783e-02,-2.665877863545567522e-02,-8.637454273099322288e-02,-9.155524300463982468e-02,-1.313272218793692381e-01,1.671534812685899762e-01,7.689706855266359616e-03,-3.410892816637622893e-01,-8.660753392728472166e-02,-2.707312743018979243e-02,-6.794022341261438114e-02,7.234410943390099380e-01,-4.265721830285223309e-02,8.079663455045851816e-02,-1.776792269119635559e-01,-1.502534034449263256e-01,-8.637454273099322288e-02
6.965441890588711105e-02,1.507520588877241385e-01,-1.585443864725306073e-01,-3.045715660505795563e-01,-1.054418063517702231e-01,-1.492589429300437143e-01,-5.204167048675628626e-02,-3.411496216001302234e-02,2.437935203535359155e-02,-9.531155148554915080e-02,-8.373927130722765011e-02,-4.516191264168684105e-02,-9.250854294381098686e-02,-3.717970189441872908e-02,-7.529107776446362921e-02,-5.273811648969835286e-02,-1.821711897574637348e-02,-2.244937677742271376e-01,-1.348255336046955966e-01,-2.258898846118509787e-02,2.566071396602691568e-01,-1.071056258963452162e-01,-1.331751719043914872e-01,3.669825809683410767e-01,4.997524419561422127e-02,9.232571883353238307e-02,-4.467635331182906455e-02,-5.308304813497148611e-02,3.873980988558072686e-02,-2.819804709758071126e-02,-8.711011613795253614e-03,-6.486890404535854832e-03,-3.694805719262048583e-03,-2.571101908700873517e-02,-1.152447213659422431e-01,-3.760977904355663690e-03,2.340115362980411673e-01,-3.774694076487047911e-02,-7.427356154587973214e-02,-2.812985811656875668e-01,3.154425017542086124e-02,-5.716985840908023198e-02,-1.622887658249267534e-03,2.024394427568922961e-01,-5.757028218921479007e-02,-9.687758214231943776e-02,-1.128363916351028673e-01,1.132193146237261139e-01,2.266802145326492560e-02,-6.223861009384288462e-02,3.057715945834607162e-03,3.328425054385145687e-01,-6.334468604367708700e-02,-1.300592366981186687e-01,-7.277297969173687764e-02,1.489258405714543876e-01,-8.834325553465854908e-02,-3.151298931254381541e-02,-3.042931899127596096e-02,2.741527545413842762e-02,-1.352426890179107555e-01,-6.184465154854679875e-02,7.383637308028278001e-01,-2.643149554564781095e-02,-8.826317188099823408e-02,-7.070510543481679788e-02,-1.267895671304871130e-01,-9.000007806958480738e-02,-6.789772105424070336e-02,7.693632144476780788e-02,9.454764279142624517e-02,1.927787300623413358e-01,2.799850643107842374e-01,-2.818644727459476695e-01,-3.193308309117318111e-01,-1.208013263154459338e-01,1.071705175709730812e-01,7.087818691503208202e-01,-3.053763642083036078e-01,-3.571107768897043011e-02,9.502225185456316531e-03,-1.053323995582647610e-01,-8.560546167387321492e-02,2.323871133259113875e-01,-8.946548019271069463e-02,1.739977997686302236e-01,1.941331904620107185e-01,2.348959295024501820e-02,7.829594681971160583e-03,-3.563027068132690323e-02,1.171258237064265878e-01,1.407093229975229232e-01,5.005080559017872910e-02,-2.152509959418024144e-01,-1.597473141714562950e-01,-6.924270361761142301e-02,-1.920414058683260761e-01,4.865539997256055904e-01,-5.496864406406107989e-02,1.739977997686302236e-01
1.038699046342311805e-01,1.556661048627896726e-01,4.057274878718043765e-02,-6.300134841572423150e-02,-1.539054323770045613e-02,-3.059288194388181184e-02,-5.338665345927877393e-02,-2.030807361498716129e-02,-9.113747432542104732e-02,4.244193941004677229e-02,-1.292581744918756652e-02,-3.046623114532619886e-02,-7.356104104059400794e-02,-9.118530070377350860e-02,1.029751912071473624e-01,-5.513163474645247503e-02,-1.760686182882667192e-02,1.402801993720679402e-02,-1.152880776535653989e-01,3.463522360013572554e-02,3.688509401999628956e-02,1.906682633713473185e-01,2.462002327329194246e-02,3.512649537394242349e-01,-1.207554124234510168e-01,1.405914122048717296e-01,-8.186040366670246926e-02,1.975037251910423397e-02,-4.290166476718970112e-01,6.061034475974656777e-02,-1.064332817159854144e-01,-4.933508116795363302e-02,6.849670465255981722e-02,4.077378446581425564e-02,-2.677037085015929879e-02,-1.600930881603166572e-02,-1.622170626554030048e-01,-7.456356509665953460e-03,-5.464011029828858695e-02,-8.752798692036178885e-02,2.798350812793243270e-02,-4.201979048413920920e-02,-2.404008335757722506e-02,-1.756062819688093413e-01,1.460507457046436308e-01,-1.063535478941250861e-01,-4.492247011241590898e-02,-2.134342019378029920e-02,8.724269968627263241e-03,-5.312937529994398583e-02,1.345533023651464544e-01,7.867624747153191545e-02,-4.403041412273572125e-02,-3.981197604983413574e-02,-2.680763860649023819e-02,8.838861001930616024e-02,3.938286910789967794e-03,2.785474301448072690e-02,-1.421618050119305421e-01,3.888586101652774518e-02,-7.961233366756455265e-02,-1.590911738799683992e-02,-1.175611674689303332e-01,-5.438306160211059392e-02,-1.801874510107197985e-02,2.311261598276022899e-01,-1.080556243842369785e-03,-1.444191891510738235e-01,-1.959113349404975613e-02,1.879681313136473131e-01,-1.354494475662571251e-01,3.218729562029221669e-01,-5.043189051903268494e-01,1.101666777569953182e-01,-3.338032986128150470e-02,1.665685568503610658e-01,9.243978248121796637e-02,-1.611659263542416717e-02,1.027604520239618624e-01,-3.810435230352609559e-01,4.865453718215440038e-02,8.151212234779911525e-02,2.902443874009860009e-02,-4.833031090993220730e-02,5.607951677337694174e-02,2.753509515452604983e-03,-6.691778225752029186e-02,-1.745643644013078130e-02,3.939373012118144723e-01,-2.119871973985546984e-02,1.131355085376968030e-02,-7.260853328116387284e-02,9.899193192721733592e-02,2.508040242215521243e-01,-2.785534393244540330e-02,-7.401515499361559051e-03,2.000884191317615912e-01,5.679100613869119546e-02,-3.669199504573687071e-02,2.753509515452604983e-03
-3.713408501507833859e-02,-1.861832534266002689e-02,-2.099249875759329198e-02,-9.818653323095649643e-02,-3.320080467945656089e-02,-6.856817826237127100e-02,-8.129497926219700354e-02,-5.780843950049593255e-02,3.253426940531365524e-02,5.815503182495618956e-02,-4.327508035971640993e-02,2.545187004515706009e-02,-6.111614134387968744e-02,-1.101542283972594405e-01,3.104957799138624401e-03,-1.638653251603281943e-02,-2.375831602265581280e-02,-6.059100919218454034e-02,-1.806905554197960617e-01,7.080787604681015868e-02,7.305944365526581552e-02,1.879583230516344572e-01,1.027035026148137159e-01,9.358108235072907233e-01,-7.063236494507130203e-02,1.337627111477067254e+00,-1.259045194911004861e-01,1.786054753871590683e-01,-1.042386116537243057e-02,2.654719460534781666e-02,-2.490589784577684485e-01,-5.916142202954124962e-03,-2.231291736917996246e-02,-9.080061983681347870e-02,-7.875142445881828934e-02,-1.622480567884193592e-02,-1.348308746254114066e-01,-1.221336946531758061e-01,-1.791328886825280242e-02,-3.103641179600948041e-02,-1.997320466281021084e-03,3.081337842413457706e-02,-2.767991165296978737e-02,2.033919899969555412e-01,1.704136914879453291e-01,1.760578933217456232e-02,-1.326103084455164394e-01,-1.388103364479381652e-01,-2.814824603882923326e-01,-6.516501578962752284e-02,-4.085489319759804117e-01,1.209548798585835389e-01,-1.372011113703009572e-02,-2.745184729066988405e-01,-5.487117140927090519e-02,5.439476884768913445e-01,-1.379011971792922994e-02,-6.753405565512130698e-05,1.069712955588178124e-02,-8.964455023954381874e-02,2.558813303615805612e-01,-9.728512654004173310e-02,-1.738510966615511300e-01,-1.745604962937203908e-01,-1.251722181503666931e-01,2.800846758124113656e-01,1.881048900841273408e-01,2.384520899351447176e-01,-2.442411494159883734e-02,-3.480624443615722846e-02,1.001053117527727632e-01,3.236312384650903706e-02,-4.792103530332450512e-01,2.057257018245260416e-01,-6.600042291484080337e-02,-1.188153718164970812e-01,1.076578020350701104e-01,-3.304407019118464350e-01,1.127038669331689447e-01,1.913443436788787311e-01,-3.401280021366079320e-02,1.728416546262931675e-01,-6.659038649048035219e-02,-1.687058863578725365e-01,-8.491764792549652552e-02,-1.228908607563764382e-01,-1.128145032299436162e-01,-2.215461401013284898e-02,2.724002905200408886e-01,-7.476727903362778704e-02,2.637780180252594087e-01,6.302779866088063787e-02,-1.803267429061390925e-01,-4.111188851849648662e-01,3.009614443677712248e-01,8.726165536689772795e-02,1.342739204359593430e-01,1.169169005932557404e-01,1.967611222483697520e-01,-1.228908607563764382e-01
3.183968910537065405e-02,-1.589117471336922993e-01,2.897569064075261255e-02,-1.956233402438439239e-01,1.665816907443214492e-02,5.324158395583736617e-03,-5.151345839007401284e-02,-4.123245149410027788e-02,6.474274820079185810e-02,-6.157006444455014049e-02,-2.064296218516663631e-02,6.202899605201255689e-02,2.689112133505768346e-02,4.869601172484934459e-02,2.968929985752980644e-02,-3.675173812705862658e-02,2.543853047064394048e-03,1.325970535671083250e-01,-3.830268279401477516e-02,-6.099432654761670347e-02,-3.724465729403737130e-02,4.492966344968075676e-01,2.893702482867628323e-01,-4.167758453474645908e-02,4.023807485755490770e-02,1.557538602950471474e-02,1.151691961137863013e-01,3.921371236500228452e-01,-4.866048207710730461e-02,-7.510369518248447007e-02,-1.614495882052320586e-01,-1.026206942780400096e-02,-1.592371551134514479e-02,5.745932743965096595e-02,-9.125502246001064577e-02,3.123777136755238534e-03,7.193861875830925845e-02,-7.299657327508372873e-02,1.226723885475213861e-02,-7.828862671321175359e-02,1.848309234417076508e-01,8.716758726059625761e-02,-7.485639871341671914e-02,-1.998393345183707426e-01,8.137923087167904523e-02,8.653462726568170865e-03,1.358265344436105082e-01,-1.086159903316472469e-01,-4.416652883710796978e-02,-2.706802198556023525e-02,-4.105612714410877273e-01,-2.271528529067166347e-01,7.855154725968586937e-03,2.501687836646051405e-02,2.498332565414712950e-02,-1.223119810670858093e-01,5.389604484711241206e-02,-2.688320502505106915e-02,7.522717760303897910e-03,-1.072625215582982336e-02,9.702501545990294129e-02,3.972732166177353648e-03,-7.428824780142325411e-03,6.591151006318790584e-02,3.547791370441361058e-02,2.031981970495571888e-01,-1.013781897031191537e-01,-3.060166842230870043e-02,-6.304706109869799568e-02,-1.809613225686657334e-01,-2.161675464198656860e-01,6.365282776271281862e-02,2.418821893266109024e-01,-1.211487612191575469e-01,-2.768944461532669293e-02,-3.240883067610173529e-01,6.045585012074765341e-02,6.404297647968866525e-02,-3.315766478398642081e-02,-1.972261655375533718e-01,1.326123522665863530e-01,2.879655566507611369e-02,-3.462464259547516909e-01,-1.962833386068949804e-01,4.758719266399340925e-02,-7.950127983190782843e-02,-2.502240605232920745e-02,-8.432014384170612165e-02,3.063870725491474323e-01,-9.942514453769565885e-02,4.090603047482887500e-01,8.277334562283115982e-02,-1.200727753762374367e-01,-2.507694443211329616e-01,6.206231357229232692e-01,2.054001579753432505e-01,-8.735772417731862971e-02,-3.416422393980434458e-01,5.826659890726502977e-02,-7.950127983190782843e-02
